title,artist,setlist_id,order,lyrics,pronunciation,translation,musixmatch_url
CPH Girls,CHRISTOPHER (크리스토퍼),460,12,,,,
Bad,CHRISTOPHER (크리스토퍼),460,13,,,,
Figured It Out,CHRISTOPHER (크리스토퍼),460,14,,,,
Mama,CHRISTOPHER (크리스토퍼),460,15,,,,
If I Could,CHRISTOPHER (크리스토퍼),460,16,,,,
Told You So,CHRISTOPHER (크리스토퍼),460,17,,,,
If It Wasn't for You,CHRISTOPHER (크리스토퍼),460,18,,,,
Limousine,CHRISTOPHER (크리스토퍼),460,19,,,,
Koi,Gen Hoshino (호시노 겐),461,1,,,,
Same Thing (feat. Superorganism),Gen Hoshino (호시노 겐),461,2,,,,
創造 (Sōzō),Gen Hoshino (호시노 겐),461,3,,,,
Pop Virus,Gen Hoshino (호시노 겐),461,4,,,,
さらば (Saraba),Gen Hoshino (호시노 겐),461,5,,,,
化物 (Bakemono),Gen Hoshino (호시노 겐),461,6,,,,
光の跡 (Hikari no Ato),Gen Hoshino (호시노 겐),461,7,,,,
喜劇 (Kigeki),Gen Hoshino (호시노 겐),461,8,,,,
Idea,Gen Hoshino (호시노 겐),461,9,,,,
夢の外へ (Yume no Soto e),Gen Hoshino (호시노 겐),461,10,,,,
Family Song,Gen Hoshino (호시노 겐),461,11,,,,
Comedy,Gen Hoshino (호시노 겐),461,12,,,,
Continues,Gen Hoshino (호시노 겐),461,13,,,,
生命体 (Seimeitai),Gen Hoshino (호시노 겐),461,14,,,,
Hello Song,Gen Hoshino (호시노 겐),461,15,,,,
SUN,Gen Hoshino (호시노 겐),461,16,,,,
恋 (Koi),Gen Hoshino (호시노 겐),461,17,,,,
Friend Ship,Gen Hoshino (호시노 겐),461,18,,,,
Doraemon,Gen Hoshino (호시노 겐),461,19,,,,
Crazy Crazy,Gen Hoshino (호시노 겐),461,20,,,,
ドラえもん (Doraemon),Gen Hoshino (호시노 겐),461,21,,,,
Week End,Gen Hoshino (호시노 겐),461,22,,,,
Ain't Nobody Know,Gen Hoshino (호시노 겐),461,23,,,,
Cube,Gen Hoshino (호시노 겐),461,24,,,,
くせのうた (Kuse no Uta),Gen Hoshino (호시노 겐),461,25,,,,
I Wanna Be Your Ghost,Gen Hoshino (호시노 겐),461,26,,,,
Work Song,Gen Hoshino (호시노 겐),461,27,,,,
異世界混合大舞踏会 (Isekai Konkou Daibutoukai),Gen Hoshino (호시노 겐),461,28,,,,
地獄でなぜ悪い (Jigoku de naze warui),Gen Hoshino (호시노 겐),461,29,,,,
Lasting Hope,Konomi Suzuki (코노미 스즈키),462,1,,,,
AITAKUTE,Konomi Suzuki (코노미 스즈키),462,2,,,,
Missing Promise,Konomi Suzuki (코노미 스즈키),462,3,,,,
Theater of Life,Konomi Suzuki (코노미 스즈키),462,4,,,,
DAYS of DASH (Acoustic ver.),Konomi Suzuki (코노미 스즈키),462,5,,,,
Blow out,Konomi Suzuki (코노미 스즈키),462,6,,,,
CHOIR JAIL,Konomi Suzuki (코노미 스즈키),462,7,,,,
THERE IS A REASON,Konomi Suzuki (코노미 스즈키),462,8,,,,
MY DEAREST,Konomi Suzuki (코노미 스즈키),462,9,,,,
Secret Code,Konomi Suzuki (코노미 스즈키),462,10,,,,
Noisy Night,Konomi Suzuki (코노미 스즈키),462,11,,,,
Redo,Konomi Suzuki (코노미 스즈키),462,12,,,,
Love?,Konomi Suzuki (코노미 스즈키),462,13,,,,
Shiny Days,Konomi Suzuki (코노미 스즈키),462,14,,,,
Absolute Life,Konomi Suzuki (코노미 스즈키),462,15,,,,
Change my mind,Konomi Suzuki (코노미 스즈키),462,16,,,,
Bursty Greedy Spider,Konomi Suzuki (코노미 스즈키),462,17,,,,
KAIJIN,Konomi Suzuki (코노미 스즈키),462,18,,,,
This game,Konomi Suzuki (코노미 스즈키),462,19,,,,
ANCIENT FLOWER,Konomi Suzuki (코노미 스즈키),462,20,,,,
Realize,Konomi Suzuki (코노미 스즈키),462,21,,,,
ARE WE STILL FRIENDS?,"Tyler, The Creator (타일러, 더 크리에이터)",463,1,,,,
WUSYANAME,"Tyler, The Creator (타일러, 더 크리에이터)",463,2,,,,
HOT WIND BLOWS,"Tyler, The Creator (타일러, 더 크리에이터)",463,3,,,,
LEMONHEAD,"Tyler, The Creator (타일러, 더 크리에이터)",463,4,,,,
NEW MAGIC WAND,"Tyler, The Creator (타일러, 더 크리에이터)",463,5,,,,
LUMBERJACK,"Tyler, The Creator (타일러, 더 크리에이터)",463,6,,,,
IFHY,"Tyler, The Creator (타일러, 더 크리에이터)",463,7,,,,
TAMALE,"Tyler, The Creator (타일러, 더 크리에이터)",463,8,,,,
WHO DAT BOY,"Tyler, The Creator (타일러, 더 크리에이터)",463,9,,,,
SEE YOU AGAIN,"Tyler, The Creator (타일러, 더 크리에이터)",463,10,,,,
I THINK,"Tyler, The Creator (타일러, 더 크리에이터)",463,11,,,,
SMUCKERS,"Tyler, The Creator (타일러, 더 크리에이터)",463,12,,,,
EARFQUAKE,"Tyler, The Creator (타일러, 더 크리에이터)",463,13,,,,
"GONE, GONE / THANK YOU","Tyler, The Creator (타일러, 더 크리에이터)",463,14,,,,
CORSO,"Tyler, The Creator (타일러, 더 크리에이터)",463,15,,,,
RUNITUP,"Tyler, The Creator (타일러, 더 크리에이터)",463,16,,,,
DOGTOOTH,"Tyler, The Creator (타일러, 더 크리에이터)",463,17,,,,
911 / Mr. Lonely,"Tyler, The Creator (타일러, 더 크리에이터)",463,18,,,,
주술,SEKAI NO OWARI (세카이 노 오와리),464,1,,,,
Saraba,SEKAI NO OWARI (세카이 노 오와리),464,2,,,,
환상,,464,3,,,,
RAIN,JORDANN (조던),464,4,,,,
Habit,SEKAI NO OWARI (세카이 노 오와리),464,5,,,,
ANTI-HERO,SEKAI NO OWARI (세카이 노 오와리),464,6,,,,
Dropout,SEKAI NO OWARI (세카이 노 오와리),464,7,,,,
RPG,SEKAI NO OWARI (세카이 노 오와리),464,8,,,,
Magic,SEKAI NO OWARI (세카이 노 오와리),464,9,,,,
Error,SEKAI NO OWARI (세카이 노 오와리),464,10,,,,
Instant Radio,SEKAI NO OWARI (세카이 노 오와리),464,11,,,,
Silent,SEKAI NO OWARI (세카이 노 오와리),464,12,,,,
Death Disco,SEKAI NO OWARI (세카이 노 오와리),464,13,,,,
Hey Ho,SEKAI NO OWARI (세카이 노 오와리),464,14,,,,
벚꽃의 밤,SEKAI NO OWARI (세카이 노 오와리),464,15,,,,
Dragon Night,SEKAI NO OWARI (세카이 노 오와리),464,16,,,,
Starlight Parade,SEKAI NO OWARI (세카이 노 오와리),464,17,,,,
goosebumps,Travis Scott (트래비스 스캇),465,1,,,,
FE!N,Travis Scott (트래비스 스캇),465,2,,,,
ANTIDOTE,Travis Scott (트래비스 스캇),465,3,,,,
I KNOW ?,Travis Scott (트래비스 스캇),465,4,,,,
MELTDOWN,Travis Scott (트래비스 스캇),465,5,,,,
TELEKINESIS,Travis Scott (트래비스 스캇),465,6,,,,
MODERN JAM,Travis Scott (트래비스 스캇),465,7,,,,
BUTTERFLY EFFECT,Travis Scott (트래비스 스캇),465,8,,,,
CIRCUS MAXIMUS,Travis Scott (트래비스 스캇),465,9,,,,
K-POP,Travis Scott (트래비스 스캇),465,10,,,,
NO BYSTANDERS,Travis Scott (트래비스 스캇),465,11,,,,
THANK GOD,Travis Scott (트래비스 스캇),465,12,,,,
MAFIA,Travis Scott (트래비스 스캇),465,13,,,,
SICKO MODE,Travis Scott (트래비스 스캇),465,14,,,,
HYAENA,Travis Scott (트래비스 스캇),465,15,,,,
My Eyes,Travis Scott (트래비스 스캇),465,16,,,,
HIGHEST IN THE ROOM,Travis Scott (트래비스 스캇),465,17,,,,
GO!!!,Hitsujibungaku (히츠지분가쿠),466,1,,,,
ロマンス (Romance),Hitsujibungaku (히츠지분가쿠),466,2,,,,
くだらない (Kudaranai),Hitsujibungaku (히츠지분가쿠),466,3,,,,
光るとき (Hikaru Toki),Hitsujibungaku (히츠지분가쿠),466,4,,,,
FOOL,Hitsujibungaku (히츠지분가쿠),466,5,,,,
人魚 (Ningyo),Hitsujibungaku (히츠지분가쿠),466,6,,,,
OOPARTS,Hitsujibungaku (히츠지분가쿠),466,7,,,,
Addiction (中毒),Hitsujibungaku (히츠지분가쿠),466,8,,,,
マフラー (Muffler),Hitsujibungaku (히츠지분가쿠),466,9,,,,
more than words,Hitsujibungaku (히츠지분가쿠),466,10,,,,
永遠のブルー (Eien no Blue),Hitsujibungaku (히츠지분가쿠),466,11,,,,
powers,Hitsujibungaku (히츠지분가쿠),466,12,,,,
our hope,Hitsujibungaku (히츠지분가쿠),466,13,,,,
きらめき (Kirameki),Hitsujibungaku (히츠지분가쿠),466,14,,,,
ハイウェイ (Highway),Hitsujibungaku (히츠지분가쿠),466,15,,,,
seaside bound,Hitsujibungaku (히츠지분가쿠),466,16,,,,
予感 (Yokan),Hitsujibungaku (히츠지분가쿠),466,17,,,,
深夜 (Shinya),Hitsujibungaku (히츠지분가쿠),466,18,,,,
step,Hitsujibungaku (히츠지분가쿠),466,19,,,,
