setlist_id,song_id,order_index,fanchant,created_at,setlist_date,setlist_title,song_title,updated_at,fanchant_point
1016,430,6,,2025-09-12 22:33:48,,,Ito,2025-09-12 22:33:48,
1016,445,7,,2025-09-12 22:33:48,,,過剰,2025-09-12 22:33:48,
1016,442,8,,2025-09-12 22:33:48,,,潜水,2025-09-12 22:33:48,
1016,441,9,,2025-09-12 22:33:48,,,栞,2025-09-12 22:33:48,
1016,439,10,,2025-09-12 22:33:48,,,天を仰ぐ,2025-09-12 22:33:48,
1016,435,11,,2025-09-12 22:33:48,,,光あれ,2025-09-12 22:33:48,
1016,440,12,,2025-09-12 22:33:48,,,幽谷,2025-09-12 22:33:48,
1016,447,13,,2025-09-12 22:33:48,,,静寂,2025-09-12 22:33:48,
1016,438,14,,2025-09-12 22:33:48,,,塩と砂糖,2025-09-12 22:33:48,
1016,444,15,,2025-09-12 22:33:48,,,逆光,2025-09-12 22:33:48,
1016,436,16,,2025-09-12 22:33:48,,,北斗,2025-09-12 22:33:48,
1016,446,17,,2025-09-12 22:33:48,,,遠い春,2025-09-12 22:33:48,
1016,433,18,,2025-09-12 22:33:48,,,ただいま,2025-09-12 22:33:48,
1017,200,1,,2025-09-12 22:33:48,,,Let Go,2025-09-12 22:33:48,
1017,197,2,,2025-09-12 22:33:48,,,Green Light,2025-09-12 22:33:48,
1017,203,3,,2025-09-12 22:33:48,,,Overnight,2025-09-12 22:33:48,
1017,195,4,,2025-09-12 22:33:48,,,First Flight Home,2025-09-12 22:33:48,
1017,211,5,,2025-09-12 22:33:48,,,Stay Right Here,2025-09-12 22:33:48,
1017,206,6,,2025-09-12 22:33:48,,,Rumors,2025-09-12 22:33:48,
1017,216,7,,2025-09-12 22:33:48,,,Wait For You,2025-09-12 22:33:48,
1017,215,8,,2025-09-12 22:33:48,,,The Girl That's Right For You,2025-09-12 22:33:48,
1017,210,9,,2025-09-12 22:33:48,,,Sleeping With Strangers,2025-09-12 22:33:48,
1017,208,10,,2025-09-12 22:33:48,,,Selfish Games,2025-09-12 22:33:48,
1017,199,11,,2025-09-12 22:33:48,,,Leave My Mind,2025-09-12 22:33:48,
1017,201,12,,2025-09-12 22:33:48,,,Let Go (Interlude),2025-09-12 22:33:48,
1017,209,13,,2025-09-12 22:33:48,,,Silver Lining,2025-09-12 22:33:48,
1017,217,14,,2025-09-12 22:33:48,,,What If You Were Right,2025-09-12 22:33:48,
1017,202,15,,2025-09-12 22:33:48,,,Naked,2025-09-12 22:33:48,
1017,198,16,,2025-09-12 22:33:48,,,I Hope I Don't Get Sick or Die,2025-09-12 22:33:48,
1017,207,17,,2025-09-12 22:33:48,,,Saved Me,2025-09-12 22:33:48,
1017,212,18,,2025-09-12 22:33:48,,,Superhuman,2025-09-12 22:33:48,
1017,213,19,,2025-09-12 22:33:48,,,Take My Breath Away,2025-09-12 22:33:48,
1017,196,20,,2025-09-12 22:33:48,,,Good Time Girl,2025-09-12 22:33:48,
1017,193,21,,2025-09-12 22:33:48,,,Blame It on You,2025-09-12 22:33:48,
1017,205,22,,2025-09-12 22:33:48,,,Party in the Basement,2025-09-12 22:33:48,
1017,204,23,,2025-09-12 22:33:48,,,Parade,2025-09-12 22:33:48,
1017,214,24,,2025-09-12 22:33:48,,,The Balance,2025-09-12 22:33:48,
1017,194,25,,2025-09-12 22:33:48,,,Dazed and Confused,2025-09-12 22:33:48,
1018,599,1,,2025-09-12 22:33:48,,,証,2025-09-12 22:33:48,
1018,595,2,,2025-09-12 22:33:48,,,慟哭,2025-09-12 22:33:48,
1018,589,3,,2025-09-12 22:33:48,,,いっしゅん,2025-09-12 22:33:48,
1018,594,4,,2025-09-12 22:33:48,,,奇跡,2025-09-12 22:33:48,
1018,592,5,,2025-09-12 22:33:48,,,刹那,2025-09-12 22:33:48,
1018,596,6,,2025-09-12 22:33:48,,,春を告げる,2025-09-12 22:33:48,
1018,597,7,,2025-09-12 22:33:48,,,真夜中の日比,2025-09-12 22:33:48,
1018,590,8,,2025-09-12 22:33:48,,,カオス,2025-09-12 22:33:48,
1018,601,9,,2025-09-12 22:33:48,,,足跡,2025-09-12 22:33:48,
1018,588,10,,2025-09-12 22:33:48,,,あなたは誰ですか,2025-09-12 22:33:48,
1018,598,11,,2025-09-12 22:33:48,,,色彩,2025-09-12 22:33:48,
1018,602,12,,2025-09-12 22:33:48,,,魔法,2025-09-12 22:33:48,
1018,586,13,,2025-09-12 22:33:48,,,slash,2025-09-12 22:33:48,
1018,587,14,,2025-09-12 22:33:48,,,Thanks for waiting,2025-09-12 22:33:48,
1018,593,15,,2025-09-12 22:33:48,,,問題ない,2025-09-12 22:33:48,
1018,600,16,,2025-09-12 22:33:48,,,起死回生,2025-09-12 22:33:48,
1018,591,17,,2025-09-12 22:33:48,,,ストライク,2025-09-12 22:33:48,
1019,261,1,,2025-09-12 22:33:48,,,Lasting Hope,2025-09-12 22:33:48,
1019,253,2,,2025-09-12 22:33:48,,,AITAKUTE,2025-09-12 22:33:48,
1019,263,3,,2025-09-12 22:33:48,,,Missing Promise,2025-09-12 22:33:48,
1019,270,4,,2025-09-12 22:33:48,,,Theater of Life,2025-09-12 22:33:48,
1019,259,5,,2025-09-12 22:33:48,,,DAYS of DASH (Acoustic ver.),2025-09-12 22:33:48,
1019,255,6,,2025-09-12 22:33:48,,,Blow out,2025-09-12 22:33:48,
1019,258,7,,2025-09-12 22:33:48,,,CHOIR JAIL,2025-09-12 22:33:48,
1019,271,8,,2025-09-12 22:33:48,,,THERE IS A REASON,2025-09-12 22:33:48,
1019,264,9,,2025-09-12 22:33:48,,,MY DEAREST,2025-09-12 22:33:48,
1019,268,10,,2025-09-12 22:33:48,,,Secret Code,2025-09-12 22:33:48,
1019,265,11,,2025-09-12 22:33:48,,,Noisy Night,2025-09-12 22:33:48,
1019,267,12,,2025-09-12 22:33:48,,,Redo,2025-09-12 22:33:48,
1019,262,13,,2025-09-12 22:33:48,,,Love?,2025-09-12 22:33:48,
1019,269,14,,2025-09-12 22:33:48,,,Shiny Days,2025-09-12 22:33:48,
1019,252,15,,2025-09-12 22:33:48,,,Absolute Life,2025-09-12 22:33:48,
1019,257,16,,2025-09-12 22:33:48,,,Change my mind,2025-09-12 22:33:48,
1019,256,17,,2025-09-12 22:33:48,,,Bursty Greedy Spider,2025-09-12 22:33:48,
1019,260,18,,2025-09-12 22:33:48,,,KAIJIN,2025-09-12 22:33:48,
1019,272,19,,2025-09-12 22:33:48,,,This game,2025-09-12 22:33:48,
1019,254,20,,2025-09-12 22:33:48,,,ANCIENT FLOWER,2025-09-12 22:33:48,
1019,266,21,,2025-09-12 22:33:48,,,Realize,2025-09-12 22:33:48,
1020,460,1,,2025-09-12 22:33:48,,,one piece,2025-09-12 22:33:48,
1020,463,2,,2025-09-12 22:33:48,,,Shunkan Sentimental,2025-09-12 22:33:48,
1020,456,3,,2025-09-12 22:33:48,,,Love Survive,2025-09-12 22:33:48,
1020,462,4,,2025-09-12 22:33:48,,,SCANDAL BABY,2025-09-12 22:33:48,
1020,458,5,,2025-09-12 22:33:48,,,MIRROR,2025-09-12 22:33:48,
1020,452,6,,2025-09-12 22:33:48,,,Highlight of Our Life,2025-09-12 22:33:48,
1020,455,7,,2025-09-12 22:33:48,,,Living in the city,2025-09-12 22:33:48,
1020,450,8,,2025-09-12 22:33:48,,,eternal,2025-09-12 22:33:48,
1020,461,9,,2025-09-12 22:33:48,,,PRIDE,2025-09-12 22:33:48,
1020,451,10,,2025-09-12 22:33:48,,,HARUKAZE,2025-09-12 22:33:48,
1020,457,11,,2025-09-12 22:33:48,,,master piece,2025-09-12 22:33:48,
1020,459,12,,2025-09-12 22:33:48,,,NEW LAND,2025-09-12 22:33:48,
1020,453,13,,2025-09-12 22:33:48,,,Image,2025-09-12 22:33:48,
1020,465,14,,2025-09-12 22:33:48,,,Take Me Out,2025-09-12 22:33:48,
1020,464,15,,2025-09-12 22:33:48,,,SPICE,2025-09-12 22:33:48,
1020,454,16,,2025-09-12 22:33:48,,,Line of sight,2025-09-12 22:33:48,
1020,449,17,,2025-09-12 22:33:48,,,Catch the wave,2025-09-12 22:33:48,
1020,448,18,,2025-09-12 22:33:48,,,"Awanaitsumorino, Genkidene",2025-09-12 22:33:48,
1021,44,1,,2025-09-12 22:33:48,,,PAIN IS BEAUTY,2025-09-12 22:33:48,
1021,48,2,,2025-09-12 22:33:48,,,QUEEN,2025-09-12 22:33:48,
1021,42,3,,2025-09-12 22:33:48,,,Never Grow Up,2025-09-12 22:33:48,
1021,39,4,,2025-09-12 22:33:48,,,Harenchi,2025-09-12 22:33:48,
1021,45,5,,2025-09-12 22:33:48,,,PERFECT,2025-09-12 22:33:48,
1021,36,6,,2025-09-12 22:33:48,,,CHOCOLATE,2025-09-12 22:33:48,
1021,50,7,,2025-09-12 22:33:48,,,TOKYO 4AM,2025-09-12 22:33:48,
1021,43,8,,2025-09-12 22:33:48,,,Nonsense,2025-09-12 22:33:48,
1021,37,9,,2025-09-12 22:33:48,,,Doctor,2025-09-12 22:33:48,
1021,51,10,,2025-09-12 22:33:48,,,Voice Memo No. 5,2025-09-12 22:33:48,
1021,34,11,,2025-09-12 22:33:48,,,Angel,2025-09-12 22:33:48,
1021,46,12,,2025-09-12 22:33:48,,,Picky,2025-09-12 22:33:48,
1021,49,13,,2025-09-12 22:33:48,,,RED,2025-09-12 22:33:48,
1021,38,14,,2025-09-12 22:33:48,,,Don't go,2025-09-12 22:33:48,
1021,40,15,,2025-09-12 22:33:48,,,I'm a Pop,2025-09-12 22:33:48,
1021,41,16,,2025-09-12 22:33:48,,,My Own Lane,2025-09-12 22:33:48,
1021,47,17,,2025-09-12 22:33:48,,,Princess,2025-09-12 22:33:48,
1021,35,18,,2025-09-12 22:33:48,,,Bijin,2025-09-12 22:33:48,
1022,408,1,,2025-09-12 22:33:48,,,Pink City,2025-09-12 22:33:48,
1022,406,2,,2025-09-12 22:33:48,,,No Replacing You,2025-09-12 22:33:48,
1022,403,3,,2025-09-12 22:33:48,,,I Feel Good (Reprise),2025-09-12 22:33:48,
1022,405,4,,2025-09-12 22:33:48,,,Lows,2025-09-12 22:33:48,
1022,411,5,,2025-09-12 22:33:48,,,Soul Train,2025-09-12 22:33:48,
1022,410,6,,2025-09-12 22:33:48,,,Run Through Fire,2025-09-12 22:33:48,
1022,396,7,,2025-09-12 22:33:48,,,At My Worst,2025-09-12 22:33:48,
1022,407,8,,2025-09-12 22:33:48,,,Nothing Feels Better,2025-09-12 22:33:48,
1022,394,9,,2025-09-12 22:33:48,,,17,2025-09-12 22:33:48,
1022,395,10,,2025-09-12 22:33:48,,,All My Assets,2025-09-12 22:33:48,
1022,402,11,,2025-09-12 22:33:48,,,I Feel Good,2025-09-12 22:33:48,
1022,400,12,,2025-09-12 22:33:48,,,Heaven,2025-09-12 22:33:48,
1022,397,13,,2025-09-12 22:33:48,,,Cadillac Drive,2025-09-12 22:33:48,
1022,401,14,,2025-09-12 22:33:48,,,Honesty,2025-09-12 22:33:48,
1022,404,15,,2025-09-12 22:33:48,,,Lay Up,2025-09-12 22:33:48,
1022,398,16,,2025-09-12 22:33:48,,,Easy,2025-09-12 22:33:48,
1022,409,17,,2025-09-12 22:33:48,,,Ride With Me,2025-09-12 22:33:48,
1022,399,18,,2025-09-12 22:33:48,,,For Me,2025-09-12 22:33:48,
1023,30,1,,2025-09-12 22:33:48,,,VIVID,2025-09-12 22:33:48,
1023,31,2,,2025-09-12 22:33:48,,,君が見た夢の物語,2025-09-12 22:33:48,
1023,26,3,,2025-09-12 22:33:48,,,Real Me,2025-09-12 22:33:48,
1023,33,4,,2025-09-12 22:33:48,,,雲を抜けて,2025-09-12 22:33:48,
1023,22,5,,2025-09-12 22:33:48,,,KOE,2025-09-12 22:33:48,
1023,19,6,,2025-09-12 22:33:48,,,Don't cry,2025-09-12 22:33:48,
1023,25,7,,2025-09-12 22:33:48,,,Purple Dawn,2025-09-12 22:33:48,
1023,32,8,,2025-09-12 22:33:48,,,天秤 -Libra-,2025-09-12 22:33:48,
1023,28,9,,2025-09-12 22:33:48,,,RUST,2025-09-12 22:33:48,
1023,18,10,,2025-09-12 22:33:48,,,Chain,2025-09-12 22:33:48,
1023,27,11,,2025-09-12 22:33:48,,,RESISTER,2025-09-12 22:33:48,
1023,24,12,,2025-09-12 22:33:48,,,No.F,2025-09-12 22:33:48,
1023,20,13,,2025-09-12 22:33:48,,,Hibana,2025-09-12 22:33:48,
1023,21,14,,2025-09-12 22:33:48,,,Howling,2025-09-12 22:33:48,
1023,29,15,,2025-09-12 22:33:48,,,Selfrontier,2025-09-12 22:33:48,
1023,23,16,,2025-09-12 22:33:48,,,Lynne,2025-09-12 22:33:48,
1024,481,1,,2025-09-12 22:33:48,,,주술,2025-09-12 22:33:48,
1024,477,2,,2025-09-12 22:33:48,,,Saraba,2025-09-12 22:33:48,
1024,482,3,,2025-09-12 22:33:48,,,환상,2025-09-12 22:33:48,
1024,475,4,,2025-09-12 22:33:48,,,RAIN,2025-09-12 22:33:48,
1024,471,5,,2025-09-12 22:33:48,,,Habit,2025-09-12 22:33:48,
1024,466,6,,2025-09-12 22:33:48,,,ANTI-HERO,2025-09-12 22:33:48,
1024,469,7,,2025-09-12 22:33:48,,,Dropout,2025-09-12 22:33:48,
1024,476,8,,2025-09-12 22:33:48,,,RPG,2025-09-12 22:33:48,
1024,474,9,,2025-09-12 22:33:48,,,Magic,2025-09-12 22:33:48,
1024,470,10,,2025-09-12 22:33:48,,,Error,2025-09-12 22:33:48,
1024,473,11,,2025-09-12 22:33:48,,,Instant Radio,2025-09-12 22:33:48,
1024,478,12,,2025-09-12 22:33:48,,,Silent,2025-09-12 22:33:48,
1024,467,13,,2025-09-12 22:33:48,,,Death Disco,2025-09-12 22:33:48,
1024,472,14,,2025-09-12 22:33:48,,,Hey Ho,2025-09-12 22:33:48,
1024,480,15,,2025-09-12 22:33:48,,,벚꽃의 밤,2025-09-12 22:33:48,
1024,468,16,,2025-09-12 22:33:48,,,Dragon Night,2025-09-12 22:33:48,
1024,479,17,,2025-09-12 22:33:48,,,Starlight Parade,2025-09-12 22:33:48,
1025,230,1,,2025-09-12 22:33:48,,,Oropesa,2025-09-12 22:33:48,
1025,226,2,,2025-09-12 22:33:48,,,Implosion,2025-09-12 22:33:48,
1025,223,3,,2025-09-12 22:33:48,,,Geese,2025-09-12 22:33:48,
1025,225,4,,2025-09-12 22:33:48,,,Horizon,2025-09-12 22:33:48,
1025,221,5,,2025-09-12 22:33:48,,,Dawn of New Day,2025-09-12 22:33:48,
1025,231,6,,2025-09-12 22:33:48,,,Pan's Dance,2025-09-12 22:33:48,
1025,219,7,,2025-09-12 22:33:48,,,By The Sea,2025-09-12 22:33:48,
1025,234,8,,2025-09-12 22:33:48,,,The Juice of Feeling,2025-09-12 22:33:48,
1025,222,9,,2025-09-12 22:33:48,,,Frog Life,2025-09-12 22:33:48,
1025,227,10,,2025-09-12 22:33:48,,,Lavender,2025-09-12 22:33:48,
1025,233,11,,2025-09-12 22:33:48,,,Sensing It,2025-09-12 22:33:48,
1025,218,12,,2025-09-12 22:33:48,,,Blueberry Beads,2025-09-12 22:33:48,
1025,228,13,,2025-09-12 22:33:48,,,Makers of Time,2025-09-12 22:33:48,
1025,224,14,,2025-09-12 22:33:48,,,Green Blue,2025-09-12 22:33:48,
1025,232,15,,2025-09-12 22:33:48,,,Rainmaker,2025-09-12 22:33:48,
1025,229,16,,2025-09-12 22:33:48,,,My Garden,2025-09-12 22:33:48,
1025,220,17,,2025-09-12 22:33:48,,,Conveyor Belt,2025-09-12 22:33:48,
1026,550,1,,2025-09-12 22:33:48,,,私の居ない世界 (Watashi no Inai Sekai),2025-09-12 22:33:48,
1026,538,2,,2025-09-12 22:33:48,,,グッバイ (Goodbye),2025-09-12 22:33:48,
1026,535,3,,2025-09-12 22:33:48,,,Re:name,2025-09-12 22:33:48,
1026,546,4,,2025-09-12 22:33:48,,,愛すべき人よ (Aisubeki Hito yo),2025-09-12 22:33:48,
1026,549,5,,2025-09-12 22:33:48,,,東京 (Tokyo),2025-09-12 22:33:48,
1026,539,6,,2025-09-12 22:33:48,,,この街に咲く花 (Kono Machi ni Saku Hana),2025-09-12 22:33:48,
1026,541,7,,2025-09-12 22:33:48,,,傘 (Kasa),2025-09-12 22:33:48,
1026,547,8,,2025-09-12 22:33:48,,,愛に生きて (Ai ni Ikite),2025-09-12 22:33:48,
1026,534,9,,2025-09-12 22:33:48,,,My Place,2025-09-12 22:33:48,
1026,542,10,,2025-09-12 22:33:48,,,夢 (Yume),2025-09-12 22:33:48,
1026,537,11,,2025-09-12 22:33:48,,,グッドラック (Good Luck),2025-09-12 22:33:48,
1026,544,12,,2025-09-12 22:33:48,,,愛 (Ai),2025-09-12 22:33:48,
1026,536,13,,2025-09-12 22:33:48,,,あなたを愛してる (Anata wo Aishiteru),2025-09-12 22:33:48,
1026,540,14,,2025-09-12 22:33:48,,,ふたつ (Futatsu),2025-09-12 22:33:48,
1026,545,15,,2025-09-12 22:33:48,,,愛し愛され生きるのさ (Aishi Aisare Ikiru no sa),2025-09-12 22:33:48,
1026,548,16,,2025-09-12 22:33:48,,,星が降る夜に (Hoshi ga Furu Yoru ni),2025-09-12 22:33:48,
1026,543,17,,2025-09-12 22:33:48,,,好きになってごめんね (Suki ni Natte Gomen ne),2025-09-12 22:33:48,
1027,16,1,,2025-09-12 22:33:48,,,When I'm Falling,2025-09-12 22:33:48,
1027,17,2,,2025-09-12 22:33:48,,,Who's Gonna Save Us,2025-09-12 22:33:48,
1027,3,3,,2025-09-12 22:33:48,,,Daze,2025-09-12 22:33:48,
1027,10,4,,2025-09-12 22:33:48,,,Muzem,2025-09-12 22:33:48,
1027,13,5,,2025-09-12 22:33:48,,,The Midnight Sun,2025-09-12 22:33:48,
1027,5,6,,2025-09-12 22:33:48,,,Eternity,2025-09-12 22:33:48,
1027,7,7,,2025-09-12 22:33:48,,,Ketuvim,2025-09-12 22:33:48,
1027,2,8,,2025-09-12 22:33:48,,,D.T.F.K.,2025-09-12 22:33:48,
1027,12,9,,2025-09-12 22:33:48,,,Tataki,2025-09-12 22:33:48,
1027,8,10,,2025-09-12 22:33:48,,,Look At Me,2025-09-12 22:33:48,
1027,1,11,,2025-09-12 22:33:48,,,Aria,2025-09-12 22:33:48,
1027,9,12,,2025-09-12 22:33:48,,,Mental Powers,2025-09-12 22:33:48,
1027,6,13,,2025-09-12 22:33:48,,,Higher Power,2025-09-12 22:33:48,
1027,11,14,,2025-09-12 22:33:48,,,Pleasure,2025-09-12 22:33:48,
1027,15,15,,2025-09-12 22:33:48,,,The World Is Not Enough,2025-09-12 22:33:48,
1027,4,16,,2025-09-12 22:33:48,,,Dystopia,2025-09-12 22:33:48,
1027,14,17,,2025-09-12 22:33:48,,,The Sun Is Coming Up,2025-09-12 22:33:48,
1028,292,1,,2025-09-12 22:33:48,,,DROP,2025-09-12 22:33:48,
1028,294,2,,2025-09-12 22:33:48,,,Good Luck,2025-09-12 22:33:48,
1028,297,3,,2025-09-12 22:33:48,,,Rude,2025-09-12 22:33:48,
1028,300,4,,2025-09-12 22:33:48,,,ゼロ,2025-09-12 22:33:48,
1028,303,5,,2025-09-12 22:33:48,,,ライラック,2025-09-12 22:33:48,
1028,299,6,,2025-09-12 22:33:48,,,カワキヲアメク,2025-09-12 22:33:48,
1028,305,7,,2025-09-12 22:33:48,,,夢を食べる,2025-09-12 22:33:48,
1028,295,8,,2025-09-12 22:33:48,,,LOOP,2025-09-12 22:33:48,
1028,298,9,,2025-09-12 22:33:48,,,アメヲマツ,2025-09-12 22:33:48,
1028,301,10,,2025-09-12 22:33:48,,,センチメンタル,2025-09-12 22:33:48,
1028,307,11,,2025-09-12 22:33:48,,,波音,2025-09-12 22:33:48,
1028,293,12,,2025-09-12 22:33:48,,,ETERNAL BLUE,2025-09-12 22:33:48,
1028,296,13,,2025-09-12 22:33:48,,,main actor,2025-09-12 22:33:48,
1028,306,14,,2025-09-12 22:33:48,,,心が音を立てる,2025-09-12 22:33:48,
1028,304,15,,2025-09-12 22:33:48,,,君と僕の15ヶ月,2025-09-12 22:33:48,
1028,302,16,,2025-09-12 22:33:48,,,ホログラム,2025-09-12 22:33:48,
1029,355,1,,2025-09-12 22:33:48,,,STYLE,2025-09-12 22:33:48,
1029,348,2,,2025-09-12 22:33:48,,,Night Flight,2025-09-12 22:33:48,
1029,344,3,,2025-09-12 22:33:48,,,ERA,2025-09-12 22:33:48,
1029,347,4,,2025-09-12 22:33:48,,,MONSTERS,2025-09-12 22:33:48,
1029,357,5,,2025-09-12 22:33:48,,,ZEN,2025-09-12 22:33:48,
1029,345,6,,2025-09-12 22:33:48,,,FIGHTER,2025-09-12 22:33:48,
1029,343,7,,2025-09-12 22:33:48,,,DISSENSION,2025-09-12 22:33:48,
1029,349,8,,2025-09-12 22:33:48,,,OIRAN,2025-09-12 22:33:48,
1029,342,9,,2025-09-12 22:33:48,,,Change the World,2025-09-12 22:33:48,
1029,351,10,,2025-09-12 22:33:48,,,RAITEI,2025-09-12 22:33:48,
1029,356,11,,2025-09-12 22:33:48,,,Waiting for you,2025-09-12 22:33:48,
1029,352,12,,2025-09-12 22:33:48,,,REVIVE,2025-09-12 22:33:48,
1029,354,13,,2025-09-12 22:33:48,,,Seize the Fate,2025-09-12 22:33:48,
1029,353,14,,2025-09-12 22:33:48,,,RISE,2025-09-12 22:33:48,
1029,350,15,,2025-09-12 22:33:48,,,OSKR,2025-09-12 22:33:48,
1029,346,16,,2025-09-12 22:33:48,,,Hammer Down,2025-09-12 22:33:48,
1030,77,1,,2025-09-12 22:33:48,,,のびしろ,2025-09-12 22:33:48,
1030,84,2,,2025-09-12 22:33:48,,,堕天,2025-09-12 22:33:48,
1030,78,3,,2025-09-12 22:33:48,,,バッドオレンジズ,2025-09-12 22:33:48,
1030,86,4,,2025-09-12 22:33:48,,,新・ラッパーの生活,2025-09-12 22:33:48,
1030,76,5,,2025-09-12 22:33:48,,,かつて天才だった俺たちへ,2025-09-12 22:33:48,
1030,71,6,,2025-09-12 22:33:48,,,2way nice guy,2025-09-12 22:33:48,
1030,72,7,,2025-09-12 22:33:48,,,Bling-Bang-Bang-Born,2025-09-12 22:33:48,
1030,85,8,,2025-09-12 22:33:48,,,夢のつむぎ,2025-09-12 22:33:48,
1030,74,9,,2025-09-12 22:33:48,,,おぼろげ,2025-09-12 22:33:48,
1030,83,10,,2025-09-12 22:33:48,,,地獄園,2025-09-12 22:33:48,
1030,79,11,,2025-09-12 22:33:48,,,ヘルシー,2025-09-12 22:33:48,
1030,80,12,,2025-09-12 22:33:48,,,みんなちがって、みんないい,2025-09-12 22:33:48,
1030,73,13,,2025-09-12 22:33:48,,,あけぼの,2025-09-12 22:33:48,
1030,82,14,,2025-09-12 22:33:48,,,ラッパーの生活,2025-09-12 22:33:48,
1030,81,15,,2025-09-12 22:33:48,,,よふかしのうた,2025-09-12 22:33:48,
1030,75,16,,2025-09-12 22:33:48,,,かくれんぼ,2025-09-12 22:33:48,
1031,325,1,,2025-09-12 22:33:48,,,Won't Stand Down,2025-09-12 22:33:48,
1031,314,2,,2025-09-12 22:33:48,,,Plug In Baby,2025-09-12 22:33:48,
1031,323,3,,2025-09-12 22:33:48,,,Verona,2025-09-12 22:33:48,
1031,322,4,,2025-09-12 22:33:48,,,Uprising,2025-09-12 22:33:48,
1031,311,5,,2025-09-12 22:33:48,,,Kill Or Be Killed,2025-09-12 22:33:48,
1031,316,6,,2025-09-12 22:33:48,,,Starlight,2025-09-12 22:33:48,
1031,315,7,,2025-09-12 22:33:48,,,Psycho,2025-09-12 22:33:48,
1031,312,8,,2025-09-12 22:33:48,,,Knights of Cydonia,2025-09-12 22:33:48,
1031,321,9,,2025-09-12 22:33:48,,,Time Is Running Out,2025-09-12 22:33:48,
1031,308,10,,2025-09-12 22:33:48,,,Bliss,2025-09-12 22:33:48,
1031,318,11,,2025-09-12 22:33:48,,,Supermassive Black Hole,2025-09-12 22:33:48,
1031,320,12,,2025-09-12 22:33:48,,,Thought Contagion,2025-09-12 22:33:48,
1031,317,13,,2025-09-12 22:33:48,,,Stockholm Syndrome,2025-09-12 22:33:48,
1031,324,14,,2025-09-12 22:33:48,,,Will Of The People,2025-09-12 22:33:48,
1031,313,15,,2025-09-12 22:33:48,,,Madness,2025-09-12 22:33:48,
1031,309,16,,2025-09-12 22:33:48,,,Compliance,2025-09-12 22:33:48,
1031,319,17,,2025-09-12 22:33:48,,,Take a Bow,2025-09-12 22:33:48,
1031,310,18,,2025-09-12 22:33:48,,,Hysteria,2025-09-12 22:33:48,
1032,124,1,,2025-09-12 22:33:48,,,Voodoo Kiss,2025-09-12 22:33:48,
1032,114,2,,2025-09-12 22:33:48,,,Goin' Where the Wind Blows,2025-09-12 22:33:48,
1032,112,3,,2025-09-12 22:33:48,,,"Daddy, Brother, Lover, Little Boy (The Electric Dr",2025-09-12 22:33:48,
1032,111,4,,2025-09-12 22:33:48,,,Colorado Bulldog,2025-09-12 22:33:48,
1032,115,5,,2025-09-12 22:33:48,,,Green-Tinted Sixties Mind,2025-09-12 22:33:48,
1032,117,6,,2025-09-12 22:33:48,,,Lucky Stars,2025-09-12 22:33:48,
1032,121,7,,2025-09-12 22:33:48,,,Shine,2025-09-12 22:33:48,
1032,118,8,,2025-09-12 22:33:48,,,My New Religion,2025-09-12 22:33:48,
1032,116,9,,2025-09-12 22:33:48,,,Just Take My Heart,2025-09-12 22:33:48,
1032,119,10,,2025-09-12 22:33:48,,,Promise Her the Moon,2025-09-12 22:33:48,
1032,125,11,,2025-09-12 22:33:48,,,Wild World,2025-09-12 22:33:48,
1032,120,12,,2025-09-12 22:33:48,,,Road to Ruin,2025-09-12 22:33:48,
1032,108,13,,2025-09-12 22:33:48,,,Addicted to That Rush,2025-09-12 22:33:48,
1032,110,14,,2025-09-12 22:33:48,,,American Beauty,2025-09-12 22:33:48,
1032,109,15,,2025-09-12 22:33:48,,,Alive and Kickin',2025-09-12 22:33:48,
1032,113,16,,2025-09-12 22:33:48,,,Everyday,2025-09-12 22:33:48,
1032,122,17,,2025-09-12 22:33:48,,,Take Cover,2025-09-12 22:33:48,
1032,123,18,,2025-09-12 22:33:48,,,To Be With You,2025-09-12 22:33:48,
468,252,1,,2025-09-12 22:33:48,2025.10.25,Konomi Suzuki Asia Tour [서울] - Setlist,Absolute Life,2025-09-12 22:33:48,
468,253,2,,2025-09-12 22:33:48,2025.10.25,Konomi Suzuki Asia Tour [서울] - Setlist,AITAKUTE,2025-09-12 22:33:48,
468,254,3,,2025-09-12 22:33:48,2025.10.25,Konomi Suzuki Asia Tour [서울] - Setlist,ANCIENT FLOWER,2025-09-12 22:33:48,
468,255,4,,2025-09-12 22:33:48,2025.10.25,Konomi Suzuki Asia Tour [서울] - Setlist,Blow out,2025-09-12 22:33:48,
468,256,5,,2025-09-12 22:33:48,2025.10.25,Konomi Suzuki Asia Tour [서울] - Setlist,Bursty Greedy Spider,2025-09-12 22:33:48,
468,257,6,,2025-09-12 22:33:48,2025.10.25,Konomi Suzuki Asia Tour [서울] - Setlist,Change my mind,2025-09-12 22:33:48,
468,258,7,,2025-09-12 22:33:48,2025.10.25,Konomi Suzuki Asia Tour [서울] - Setlist,CHOIR JAIL,2025-09-12 22:33:48,
468,259,8,,2025-09-12 22:33:48,2025.10.25,Konomi Suzuki Asia Tour [서울] - Setlist,DAYS of DASH (Acoustic ver.),2025-09-12 22:33:48,
468,260,9,,2025-09-12 22:33:48,2025.10.25,Konomi Suzuki Asia Tour [서울] - Setlist,KAIJIN,2025-09-12 22:33:48,
